 z		  Dose		 (O14)Con.	(C10)Con.	(N13)Con.	(C11)Con.	(O15)Con.	tot.con.	(C10)Act	(C11)Act	(N13)Act	(O14)Act	(O15)Act	tot.act.	long.act.	tot.act.(2min)
(cm)	   (mGy)																 (1/cm3)															mCi/proj	
 7.5	 1.394e+00	   168.16	   516.62	   576.33	  1335.98	  3188.54	 5790.63	 1.0034e-15	 4.1028e-17	 3.6116e-17	 8.9247e-17	 9.7731e-16	 2.0217e-14	 1.1439e-15	 6.0583e-16
 7.6	 1.396e+00	   160.08	   533.14	   567.52	  1330.38	  3200.99	 5799.20	 1.0355e-15	 4.0856e-17	 3.5563e-17	 8.4956e-17	 9.8113e-16	 2.6643e-14	 1.1429e-15	 6.0637e-16
 7.7	 1.398e+00	   159.57	   516.33	   564.20	  1316.50	  3185.78	 5749.70	 1.0029e-15	 4.0430e-17	 3.5356e-17	 8.4686e-17	 9.7646e-16	 2.9523e-14	 1.1373e-15	 6.0291e-16
 7.8	 1.400e+00	   163.74	   525.94	   577.57	  1332.38	  3221.39	 5827.02	 1.0216e-15	 4.0917e-17	 3.6194e-17	 8.6899e-17	 9.8738e-16	 2.4969e-14	 1.1516e-15	 6.1049e-16
 7.9	 1.403e+00	   162.62	   519.29	   571.81	  1313.03	  3217.19	 5790.03	 1.0086e-15	 4.0323e-17	 3.5833e-17	 8.6307e-17	 9.8609e-16	 2.3008e-14	 1.1491e-15	 6.0865e-16
 8.0	 1.405e+00	   163.96	   527.03	   581.55	  1314.43	  3220.53	 5814.03	 1.0237e-15	 4.0366e-17	 3.6443e-17	 8.7017e-17	 9.8712e-16	 2.5110e-14	 1.1514e-15	 6.1018e-16
 8.1	 1.407e+00	   167.34	   513.34	   567.26	  1328.88	  3239.44	 5821.67	 9.9707e-16	 4.0810e-17	 3.5547e-17	 8.8807e-17	 9.9291e-16	 2.0087e-14	 1.1585e-15	 6.1289e-16
 8.2	 1.409e+00	   163.48	   514.80	   573.44	  1326.02	  3206.08	 5790.00	 9.9991e-16	 4.0722e-17	 3.5934e-17	 8.6763e-17	 9.8269e-16	 2.3274e-14	 1.1465e-15	 6.0738e-16
 8.3	 1.412e+00	   163.42	   525.05	   576.75	  1310.45	  3204.71	 5786.75	 1.0198e-15	 4.0244e-17	 3.6142e-17	 8.6730e-17	 9.8227e-16	 2.2043e-14	 1.1460e-15	 6.0723e-16
 8.4	 1.414e+00	   165.39	   518.27	   582.57	  1337.25	  3213.91	 5824.28	 1.0067e-15	 4.1067e-17	 3.6507e-17	 8.7777e-17	 9.8509e-16	 2.7733e-14	 1.1506e-15	 6.0983e-16
 8.5	 1.416e+00	   165.30	   523.33	   578.21	  1329.04	  3184.37	 5787.32	 1.0165e-15	 4.0815e-17	 3.6234e-17	 8.7726e-17	 9.7603e-16	 2.7595e-14	 1.1412e-15	 6.0493e-16
 8.6	 1.418e+00	   164.60	   520.95	   573.15	  1320.51	  3218.59	 5803.88	 1.0118e-15	 4.0553e-17	 3.5916e-17	 8.7355e-17	 9.8652e-16	 2.3152e-14	 1.1507e-15	 6.0950e-16
 8.7	 1.420e+00	   161.86	   524.35	   563.54	  1318.73	  3191.73	 5766.92	 1.0185e-15	 4.0498e-17	 3.5314e-17	 8.5902e-17	 9.7829e-16	 2.7735e-14	 1.1402e-15	 6.0440e-16
 8.8	 1.423e+00	   165.49	   531.61	   575.76	  1314.62	  3229.51	 5823.61	 1.0326e-15	 4.0372e-17	 3.6080e-17	 8.7828e-17	 9.8987e-16	 2.6234e-14	 1.1545e-15	 6.1162e-16
 8.9	 1.425e+00	   162.15	   526.96	   578.21	  1318.12	  3213.28	 5804.26	 1.0235e-15	 4.0479e-17	 3.6234e-17	 8.6054e-17	 9.8489e-16	 2.2188e-14	 1.1480e-15	 6.0861e-16
 9.0	 1.427e+00	   165.81	   526.77	   581.68	  1340.56	  3237.66	 5858.28	 1.0232e-15	 4.1169e-17	 3.6451e-17	 8.7997e-17	 9.9236e-16	 2.3726e-14	 1.1582e-15	 6.1382e-16
 9.1	 1.429e+00	   165.46	   510.86	   576.40	  1342.00	  3237.31	 5839.78	 9.9225e-16	 4.1213e-17	 3.6120e-17	 8.7811e-17	 9.9226e-16	 3.0228e-14	 1.1578e-15	 6.1317e-16
 9.2	 1.432e+00	   162.24	   511.78	   573.21	  1323.47	  3208.50	 5786.11	 9.9404e-16	 4.0644e-17	 3.5920e-17	 8.6105e-17	 9.8343e-16	 2.6466e-14	 1.1465e-15	 6.0742e-16
 9.3	 1.434e+00	   160.62	   510.35	   568.95	  1326.84	  3220.79	 5793.85	 9.9126e-16	 4.0747e-17	 3.5653e-17	 8.5243e-17	 9.8719e-16	 2.4937e-14	 1.1492e-15	 6.0888e-16
 9.4	 1.436e+00	   164.22	   507.10	   565.80	  1323.63	  3210.35	 5778.09	 9.8495e-16	 4.0649e-17	 3.5456e-17	 8.7152e-17	 9.8399e-16	 2.6597e-14	 1.1476e-15	 6.0750e-16
 9.5	 1.438e+00	   160.21	   515.89	   588.71	  1326.11	  3199.56	 5797.13	 1.0020e-15	 4.0725e-17	 3.6892e-17	 8.5023e-17	 9.8069e-16	 2.5498e-14	 1.1438e-15	 6.0674e-16
 9.6	 1.440e+00	   163.17	   523.65	   566.59	  1316.91	  3193.22	 5770.10	 1.0171e-15	 4.0442e-17	 3.5505e-17	 8.6594e-17	 9.7874e-16	 2.6623e-14	 1.1415e-15	 6.0492e-16
 9.7	 1.442e+00	   165.55	   500.26	   582.99	  1325.60	  3224.00	 5804.89	 9.7166e-16	 4.0709e-17	 3.6533e-17	 8.7861e-17	 9.8818e-16	 2.6033e-14	 1.1536e-15	 6.1066e-16
 9.8	 1.444e+00	   171.95	   511.62	   576.08	  1311.63	  3223.85	 5800.92	 9.9373e-16	 4.0280e-17	 3.6100e-17	 9.1257e-17	 9.8813e-16	 2.3000e-14	 1.1561e-15	 6.1115e-16
 9.9	 1.446e+00	   164.95	   523.14	   566.56	  1301.19	  3203.73	 5766.38	 1.0161e-15	 3.9959e-17	 3.5503e-17	 8.7540e-17	 9.8196e-16	 2.5236e-14	 1.1455e-15	 6.0646e-16
 10.0	 1.448e+00	   157.12	   512.99	   563.73	  1333.62	  3193.00	 5768.86	 9.9639e-16	 4.0956e-17	 3.5326e-17	 8.3385e-17	 9.7868e-16	 3.1603e-14	 1.1388e-15	 6.0408e-16
 10.1	 1.450e+00	   166.51	   510.25	   581.39	  1319.84	  3226.84	 5811.36	 9.9107e-16	 4.0532e-17	 3.6433e-17	 8.8368e-17	 9.8905e-16	 2.6749e-14	 1.1547e-15	 6.1125e-16
 10.2	 1.452e+00	   164.31	   510.41	   576.24	  1310.26	  3190.84	 5759.54	 9.9138e-16	 4.0238e-17	 3.6110e-17	 8.7203e-17	 9.7801e-16	 2.7292e-14	 1.1419e-15	 6.0478e-16
 10.3	 1.454e+00	   157.47	   513.94	   573.09	  1328.09	  3209.36	 5788.28	 9.9824e-16	 4.0785e-17	 3.5912e-17	 8.3571e-17	 9.8369e-16	 2.4105e-14	 1.1443e-15	 6.0693e-16
 10.4	 1.457e+00	   167.91	   515.31	   578.50	  1334.90	  3218.66	 5822.53	 1.0009e-15	 4.0995e-17	 3.6251e-17	 8.9112e-17	 9.8654e-16	 2.7730e-14	 1.1534e-15	 6.1070e-16
 10.5	 1.459e+00	   165.49	   510.95	   592.63	  1331.52	  3230.94	 5838.89	 9.9243e-16	 4.0891e-17	 3.7137e-17	 8.7828e-17	 9.9031e-16	 2.7447e-14	 1.1565e-15	 6.1271e-16
 10.6	 1.461e+00	   165.17	   513.12	   567.77	  1302.30	  3229.51	 5783.89	 9.9664e-16	 3.9994e-17	 3.5579e-17	 8.7659e-17	 9.8987e-16	 2.2027e-14	 1.1534e-15	 6.1023e-16
 10.7	 1.463e+00	   159.79	   513.02	   570.79	  1310.86	  3229.80	 5790.16	 9.9645e-16	 4.0257e-17	 3.5769e-17	 8.4804e-17	 9.8995e-16	 2.2025e-14	 1.1512e-15	 6.0984e-16
 10.8	 1.465e+00	   160.52	   513.18	   571.81	  1311.02	  3231.58	 5794.74	 9.9676e-16	 4.0261e-17	 3.5833e-17	 8.5192e-17	 9.9050e-16	 2.7169e-14	 1.1521e-15	 6.1033e-16
 10.9	 1.467e+00	   161.96	   515.09	   571.59	  1315.74	  3227.25	 5798.43	 1.0005e-15	 4.0406e-17	 3.5819e-17	 8.5952e-17	 9.8917e-16	 2.7172e-14	 1.1516e-15	 6.1005e-16
 11.0	 1.469e+00	   163.74	   504.52	   568.15	  1310.04	  3207.52	 5760.40	 9.7994e-16	 4.0231e-17	 3.5603e-17	 8.6899e-17	 9.8313e-16	 2.7007e-14	 1.1461e-15	 6.0663e-16
 11.1	 1.471e+00	   156.58	   520.34	   570.16	  1302.94	  3246.86	 5803.21	 1.0107e-15	 4.0013e-17	 3.5729e-17	 8.3098e-17	 9.9518e-16	 2.4405e-14	 1.1545e-15	 6.1193e-16
 11.2	 1.473e+00	   158.96	   522.67	   580.28	  1326.49	  3230.43	 5824.95	 1.0152e-15	 4.0737e-17	 3.6363e-17	 8.4365e-17	 9.9015e-16	 2.2739e-14	 1.1520e-15	 6.1102e-16
